"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner"
"tiradcharedqiraslesyr",9652,2324,2,True,True,26.20278762418982,8.75440433985345
"amjamnaquyrwoquduq",9653,2324,2,True,True,15.720699045522867,6.802803069286358
"dotrutole",9654,2324,2,True,True,31.285475759884427,9.651013812058315
"lesdohanusre",9655,2324,2,True,True,35.11766791664584,10.983395687582046
"tiradcharedqiraslesyr",9656,2324,2,True,False,23.75829444277282,10.009523528401315
"tiradcharedqiraslesyr",9657,2324,2,True,True,25.97283423844347,11.034316085338043
"lesdohanusre",9658,2324,2,True,True,32.15824886968425,11.24996783119836
"itseidlaelextu",9659,2324,1,False,False,"",""
"noiger",9660,1291,4,True,True,"",""
"ducira",9661,1291,1,False,True,"",""
"ducira",9662,1291,2,True,True,20.61394599189427,5.376238978320416
"icdirheumleevvi",9663,1291,8,False,False,"",""
"ygaxzavrivetawloit",9664,1291,2,True,True,17.83784488041219,11.065903347459555
"vusaapro",9665,1291,2,True,False,23.75829444277282,4.488438921348956
"dotrutole",9666,1291,2,True,True,28.01805610471732,7.4783761532818
"lesdohanusre",9667,1291,2,True,True,35.9842976737652,6.76022853827042
"gelerutec",9668,1291,1,False,False,"",""
"lesdohanusre",9669,1291,2,True,True,36.705084796328656,7.629796343974818
"dotrutole",9670,1291,2,True,True,31.57855453215956,9.827280060143197
"ydebmyralsahiz",9671,1291,2,True,True,30.70084876217455,10.113441519494993
"tiradcharedqiraslesyr",9672,1291,2,False,True,27.868068610635866,8.394665065324356
"amjamnaquyrwoquduq",9673,1291,2,True,True,12.864011749380348,4.3573675816466695
"dotrutole",9674,1291,2,True,True,29.72272405421741,8.649290650655393
"lesdohanusre",9675,1291,2,True,True,36.677624140167524,8.437571033694265
"tiradcharedqiraslesyr",9676,1291,2,True,True,27.64917769467707,10.310794309267989
"tiradcharedqiraslesyr",9677,1291,2,True,True,19.771813257188555,6.6026809261197315
"lesdohanusre",9678,1291,2,True,True,27.538160144431465,7.6357593022655665
"itseidlaelextu",9679,1291,1,False,False,"",""
"noiger",9680,602,2,True,True,13.710649410726292,4.250834434133232
"ducira",9681,602,1,False,True,"",""
"ducira",9682,602,2,True,True,22.668531832084717,8.249091155568664
"icdirheumleevvi",9683,602,2,False,False,23.75829444277282,23.7582944427728
"ygaxzavrivetawloit",9684,602,2,True,True,54.04048572298201,30.027380013346924
"vusaapro",9685,602,1,False,False,"",""
"dotrutole",9686,602,2,True,True,7.568678663187593,2.102179067802478
"lesdohanusre",9687,602,2,True,True,38.27914213579356,11.69968268983731
"gelerutec",9688,602,1,False,False,"",""
"lesdohanusre",9689,602,2,True,True,40.15087295845985,10.441818323987462
"dotrutole",9690,602,2,True,True,8.859513801801459,2.2319439279411317
"ydebmyralsahiz",9691,602,1,False,False,"",""
"tiradcharedqiraslesyr",9692,602,1,False,False,"",""
"amjamnaquyrwoquduq",9693,602,1,False,False,"",""
"dotrutole",9694,602,2,True,True,16.77067670836178,4.201785640405107
"lesdohanusre",9695,602,2,True,True,40.75596792324533,10.203116445624785
"tiradcharedqiraslesyr",9696,602,1,False,False,"",""
"tiradcharedqiraslesyr",9697,602,1,False,False,"",""
"lesdohanusre",9698,602,2,True,True,36.36627350037653,6.84338596216379
"itseidlaelextu",9699,602,1,False,False,"",""
"noiger",9700,2375,1,False,False,"",""
"ducira",9701,2375,1,False,True,"",""
"ducira",9702,2375,2,True,True,17.49976466815652,4.6707806322870224
"icdirheumleevvi",9703,2375,1,False,False,"",""
"ygaxzavrivetawloit",9704,2375,2,True,False,41.13797435804745,23.75829444277282
"vusaapro",9705,2375,1,False,False,"",""
"dotrutole",9706,2375,2,True,False,23.7582944427728,6.931371183450534
"lesdohanusre",9707,2375,2,True,False,23.75829444277282,5.560585635080222
"gelerutec",9708,2375,1,False,False,"",""
"lesdohanusre",9709,2375,2,True,False,23.75829444277282,9.779715647760666
"dotrutole",9710,2375,2,True,True,27.410916637481638,7.009600282983888
"dotrutole",9711,2375,0,True,True,"",""
"tiradcharedqiraslesyr",9712,2375,1,False,False,"",""
"amjamnaquyrwoquduq",9713,2375,1,False,False,"",""
"dotrutole",9714,2375,2,True,True,26.399803839023992,8.467620633991935
"lesdohanusre",9715,2375,2,True,False,23.75829444277282,7.906986677879413
"tiradcharedqiraslesyr",9716,2375,1,False,False,"",""
"tiradcharedqiraslesyr",9717,2375,1,False,False,"",""
"lesdohanusre",9718,2375,2,True,False,23.75829444277282,5.092787393917207
"itseidlaelextu",9719,2375,1,False,False,"",""
"noiger",9720,1625,6,True,False,"",""
"ducira",9721,1625,1,False,True,"",""
"ducira",9722,1625,2,True,True,30.790749597833575,11.701889554689384
"icdirheumleevvi",9723,1625,8,False,False,"",""
"ygaxzavrivetawloit",9724,1625,2,True,True,33.33473120352266,20.6028410941884
"vusaapro",9725,1625,1,False,False,"",""
"dotrutole",9726,1625,2,True,True,35.58396442485994,14.34804040274357
"lesdohanusre",9727,1625,2,True,True,43.10086057853053,17.835465311994252
"gelerutec",9728,1625,1,False,False,"",""
"lesdohanusre",9729,1625,2,True,True,40.16597771679848,12.55620239586703
"dotrutole",9730,1625,2,True,True,37.88605996034749,16.176525504117343
"ydebmyralsahiz",9731,1625,2,True,True,37.535805049858475,18.509624017183153
"tiradcharedqiraslesyr",9732,1625,2,True,True,37.67270153045119,13.960392846080747
"amjamnaquyrwoquduq",9733,1625,2,True,True,23.012507314573305,9.568588662495955
"dotrutole",9734,1625,2,True,True,37.04856819137479,15.817259599913447
"lesdohanusre",9735,1625,2,True,True,30.751831909657877,11.661389538685215
"tiradcharedqiraslesyr",9736,1625,2,True,True,29.410422851189555,9.958974827894506
"tiradcharedqiraslesyr",9737,1625,2,True,True,37.40714862604489,12.929954168693682
"lesdohanusre",9738,1625,2,True,True,39.0373191297361,9.981556689695102
"itseidlaelextu",9739,1625,1,False,False,"",""
"noiger",9740,2365,2,True,True,14.617551857406283,3.268167268823905
"ducira",9741,2365,1,False,True,"",""
"ducira",9742,2365,2,True,True,11.457130125129837,3.2074999520132916
"icdirheumleevvi",9743,2365,4,False,False,"",""
"ygaxzavrivetawloit",9744,2365,2,True,True,42.28952640886277,26.875319493315637
"vusaapro",9745,2365,2,True,True,18.235632320290303,4.154647343431249
"dotrutole",9746,2365,2,True,True,23.719101807631787,8.971917157091493
"lesdohanusre",9747,2365,2,True,True,24.55330572666325,8.476398232635932
"gelerutec",9748,2365,1,False,False,"",""
"lesdohanusre",9749,2365,2,True,True,18.10703664780204,4.423081673900402
"dotrutole",9750,2365,2,True,True,20.635766150966,7.34625679149892
"ydebmyralsahiz",9751,2365,2,True,True,14.769496208581042,5.898263775989022
"tiradcharedqiraslesyr",9752,2365,1,False,False,"",""
"amjamnaquyrwoquduq",9753,2365,1,False,False,"",""
"dotrutole",9754,2365,2,True,True,21.871025961250005,6.913270080691814
"lesdohanusre",9755,2365,2,False,True,17.48069486866847,4.447494770941238
"tiradcharedqiraslesyr",9756,2365,1,False,False,"",""
"tiradcharedqiraslesyr",9757,2365,1,False,False,"",""
"lesdohanusre",9758,2365,2,False,True,20.29097013520037,5.65256730352768
"itseidlaelextu",9759,2365,1,False,False,"",""
"noiger",9760,1418,2,True,True,20.04155980771317,6.862886164408089
"ducira",9761,1418,1,False,True,"",""
"ducira",9762,1418,2,True,True,15.000046595860585,5.018510669716741
"icdirheumleevvi",9763,1418,4,False,False,"",""
"ygaxzavrivetawloit",9764,1418,2,True,True,19.852034864822773,11.56592393105898
"vusaapro",9765,1418,2,True,True,21.17795984651587,6.540951873895076
"dotrutole",9766,1418,2,True,True,18.34219823075709,4.512591933514851
"lesdohanusre",9767,1418,2,True,True,18.809586425082014,4.986510897879803
"gelerutec",9768,1418,1,False,False,"",""
"lesdohanusre",9769,1418,2,True,False,23.75829444277282,6.664292334676694
"dotrutole",9770,1418,2,True,False,23.75829444277282,5.859092044617535
